VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,     "probe1"     ,     "probe2"     ,     "probe3"     ,     "probe4"     ,     "probe5"     ,     "probe6"     ,     "probe7"     ,     "probe8"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        542,           0,          99,      -8.277811983,      -5.671218012,      -5.628823565,      -5.561341354,      -1.402525495,       362.5755528,       1.485760885,   -0.001550293963,   -0.001119314269,  -9.394480611e-08,   -0.009346872386,    0.006409355392,       1.485760885,   -0.001119314269,   -0.001550293963,   -0.001043434363,              -0.0,        7065.02115,       28943.93852,       86198.75333,       105577.7145,       110083.5219,       106506.2339,       100542.0084,       94867.99504,      -3.769917202,      -3.783379119,      -3.440351374,      -3.457746608,      -2.245703953
        543,           0,          99,      -8.236791206,      -5.624854389,      -5.604006911,       -5.49564128,      -1.335447534,       362.5755528,        1.48592162,   -0.001504792825,   -0.001272456397,  -6.932834282e-08,   -0.009111529166,    0.007247315791,        1.48592162,   -0.001272456397,   -0.001504792825,   -0.001012700001,              -0.0,       6383.846774,       30839.21156,        87214.4936,       104892.6259,       109473.2376,       106178.7845,       100180.2532,       94681.08513,      -3.732907785,      -3.747502186,      -3.424142719,       -3.40215389,      -2.183814955
        544,           0,          99,      -8.270448351,      -5.676873523,      -5.639356079,      -5.541169572,      -1.412273187,       362.5755528,       1.486201394,   -0.001464811181,   -0.001371668288,  -4.241416915e-08,   -0.008918683163,    0.007777575937,       1.486201394,   -0.001371668288,   -0.001464811181,  -0.0009856074599,              -0.0,       5803.453716,       33777.98744,       88211.98819,       104300.2097,       108862.0973,         105861.66,        99839.1379,       94526.77151,        -3.7704784,      -3.808945683,      -3.467921752,      -3.459134773,      -2.264769272
        545,           0,          99,      -8.232647442,      -5.627597535,      -5.582889791,      -5.507971466,      -1.333234968,       362.5755528,        1.48658785,   -0.001434556234,   -0.001412405005,  -1.363324785e-08,   -0.008784943662,     0.00797438094,        1.48658785,   -0.001412405005,   -0.001434556234,  -0.0009649992995,              -0.0,       5117.588229,       37368.71829,       89123.41537,       103862.3744,       108279.1574,       105569.6005,       99526.58298,       94410.90374,      -3.736283143,      -3.767741212,      -3.419650707,      -3.437568807,      -2.188739726
        546,           0,          99,      -8.235775505,      -5.647829937,      -5.619142696,       -5.52307418,      -1.369457775,       362.5755528,       1.487053718,   -0.001421186379,   -0.001393967954,   1.662580505e-08,    -0.00874169429,    0.007834157438,       1.487053718,   -0.001393967954,   -0.001421186379,  -0.0009557061469,              -0.0,       4334.178048,       40935.42747,       89902.39829,       103604.2544,       107756.5868,       105316.2474,       99250.06989,       94337.24772,      -3.742815405,      -3.794830661,      -3.463832345,      -3.464275649,      -2.227386046
        547,           0,          99,      -8.244591855,      -5.635138423,      -5.609869606,      -5.515098813,      -1.357066855,       362.5755528,       1.487565756,   -0.001426265215,   -0.001317409428,   4.819809645e-08,   -0.008789969483,    0.007363528533,       1.487565756,   -0.001317409428,   -0.001426265215,  -0.0009587913741,              -0.0,        3723.60831,       43875.47568,       90520.21087,       103520.2177,       107335.2701,       105114.3052,       99014.94697,       94308.29784,      -3.755185464,      -3.788312874,      -3.462817941,      -3.467173513,      -2.217502439
        548,           0,          99,      -8.265921527,      -5.690275688,      -5.665059319,        -5.5534133,      -1.414204752,       362.5755528,       1.488079074,   -0.001448259486,   -0.001185951749,   8.090866973e-08,   -0.008915758633,    0.006582308385,       1.488079074,   -0.001185951749,   -0.001448259486,  -0.0009732409463,              -0.0,       3603.164822,       45827.54951,       90940.03132,       103584.4753,       107040.7835,        104979.555,       98825.78676,       94325.33717,       -3.77964945,      -3.848657951,      -3.526293141,      -3.515789865,      -2.276393374
        549,           0,          99,      -8.248973861,      -5.652890019,      -5.628137557,      -5.519552111,      -1.363534924,       362.5755528,       1.488553855,   -0.001482933377,    -0.00100554418,   1.144835196e-07,   -0.009091888926,    0.005525099626,       1.488553855,    -0.00100554418,   -0.001482933377,  -0.0009962242029,              -0.0,       4132.278164,       46685.96926,       91162.81829,        103742.676,       106887.2552,       104887.9401,       98687.47876,       94387.24478,      -3.766002135,      -3.815936041,      -3.496994386,      -3.490957493,      -2.227495557
        550,           0,          99,      -8.265925972,      -5.689561513,      -5.630378215,      -5.558404557,      -1.416885756,       362.5755528,       1.488958859,   -0.001523088042,   -0.000784481698,   1.486072121e-07,   -0.009278902369,    0.004241035342,       1.488958859,   -0.000784481698,   -0.001523088042,   -0.001022921508,              -0.0,       5249.279809,       46533.00105,       91183.97401,       103958.7866,       106880.7019,        104840.952,       98606.11243,       94493.74406,      -3.786383929,      -3.856725063,      -3.506654458,      -3.537802374,      -2.282616111
        551,           0,          99,      -8.267959638,      -5.690027217,       -5.64887557,      -5.555257455,      -1.390596863,       362.5755528,       1.489268384,   -0.001559600603,  -0.0005319735584,   1.830860471e-07,   -0.009428757581,    0.002784322989,       1.489268384,  -0.0005319735584,   -0.001559600603,   -0.001047226021,              -0.0,       6567.620157,       45577.95995,       90981.15412,       104206.9703,       106988.7604,       104854.1405,       98588.32886,       94644.69182,      -3.791987778,      -3.861182673,      -3.532355663,      -3.540677458,      -2.258789885
        552,           0,          99,      -8.226117716,      -5.645822743,      -5.629997198,      -5.500027394,      -1.348553148,       362.5755528,       1.489470255,   -0.001584102308,  -0.0002585607754,   2.173608191e-07,   -0.009499728874,    0.001216736283,       1.489470255,  -0.0002585607754,   -0.001584102308,   -0.001063534034,              -0.0,       7522.831645,       44081.18365,       90593.90568,       104473.4096,       107187.3257,        104940.882,       98643.10678,       94836.96572,      -3.753557747,      -3.820614767,      -3.520343622,      -3.490307113,      -2.219158121
        553,           0,          99,      -8.218693224,      -5.624252414,      -5.593638629,      -5.484740393,      -1.336706008,       362.5755528,       1.489564787,   -0.001589395488,   2.312245667e-05,   2.510555353e-07,   -0.009458226406,  -0.0003879988558,       1.489564787,   2.312245667e-05,   -0.001589395488,   -0.001067020046,              -0.0,        7765.70025,         42330.215,       90081.62789,       104753.0613,       107457.7181,       105109.0708,       98770.87318,       95064.45421,      -3.749110811,       -3.80182094,      -3.489910532,      -3.478434956,      -2.208980947
        554,           0,          99,      -8.250672852,      -5.662313497,      -5.647749507,      -5.514280071,      -1.353251118,       362.5755528,       1.489559943,   -0.001569721456,   0.0003004589856,   2.843100569e-07,   -0.009278335479,    -0.00195665022,       1.489559943,   0.0003004589856,   -0.001569721456,   -0.001053815567,              -0.0,       7433.277675,       40571.43766,       89500.12913,       105042.1685,       107776.1261,       105363.1322,       98971.63032,       95319.57758,      -3.783645429,      -3.842185834,      -3.550551509,       -3.51011126,      -2.226561937
        555,           0,          99,      -8.250565613,      -5.667844854,      -5.634095424,       -5.52912809,      -1.364617105,       362.5755528,       1.489474754,    -0.00152045462,   0.0005622956132,   3.169910667e-07,   -0.008940444374,   -0.003425244738,       1.489474754,   0.0005622956132,    -0.00152045462,   -0.001020799189,              -0.0,       7001.780609,       39002.23674,       88892.89402,       105340.1028,         108132.95,       105708.6623,       99246.91263,       95594.48014,      -3.785845668,      -3.850200086,      -3.544188881,      -3.525901302,      -2.238824556
        556,           0,          99,      -8.255417052,      -5.676239388,      -5.647156528,        -5.5374056,      -1.379027741,       362.5755528,       1.489332461,   -0.001443016572,   0.0007960080373,   3.493578605e-07,   -0.008456145576,   -0.004723372848,       1.489332461,   0.0007960080373,   -0.001443016572,  -0.0009689015785,              -0.0,       6935.172666,       37683.35179,       88297.67136,       105650.0535,       108532.7101,       106147.4706,       99597.75835,       95879.75052,      -3.792437056,      -3.860285951,      -3.564173001,      -3.533493306,       -2.25363704
        557,           0,          99,      -8.241282918,      -5.654467571,      -5.623889646,      -5.522484487,      -1.345040408,       362.5755528,       1.489163428,   -0.001339507638,   0.0009919244562,   3.817966457e-07,   -0.007839301645,   -0.005798836679,       1.489163428,   0.0009919244562,   -0.001339507638,  -0.0008995034473,              -0.0,       7454.585339,         36572.112,       87718.10982,       105990.3255,       108982.0453,       106671.3275,       100017.1233,       96163.91542,      -3.779786547,      -3.839825775,      -3.546958595,      -3.516266566,      -2.220252585
        558,           0,          99,      -8.256325096,      -5.688342737,      -5.657192716,      -5.547706092,      -1.381067604,       362.5755528,       1.488997344,   -0.001215008968,    0.001142801882,   4.149244307e-07,   -0.007118382707,   -0.006615475553,       1.488997344,    0.001142801882,   -0.001215008968,  -0.0008159913604,              -0.0,       8585.429025,       35582.83333,       87125.10831,       106371.6392,       109484.4398,       107261.7934,       100489.2279,       96436.07052,      -3.796216699,      -3.875158554,      -3.584780172,      -3.538066041,      -2.257429436
        559,           0,          99,      -8.247379481,      -5.680200489,      -5.626646685,       -5.53709565,      -1.370555001,       362.5755528,       1.488860512,   -0.001075526965,     0.00124361281,   4.485933656e-07,   -0.006323943717,   -0.007151572568,       1.488860512,     0.00124361281,   -0.001075526965,   -0.000722382625,              -0.0,       10234.74249,       34581.96416,       86478.92066,       106796.7474,       110027.1711,       107892.8394,       100994.4786,       96683.79239,      -3.788207747,      -3.868226253,      -3.557449397,      -3.524046668,      -2.247473944
        560,           0,          99,      -8.235754812,      -5.655552245,      -5.633084765,      -5.520479298,      -1.362086168,       362.5755528,       1.488764926,  -0.0009287866604,    0.001293431526,    4.82913089e-07,    -0.00549575916,   -0.007408586703,       1.488764926,    0.001293431526,  -0.0009287866604,  -0.0006238638781,              -0.0,       12297.33363,       33373.90058,       85715.17657,       107263.3505,       110580.3052,       108534.3428,       101507.7279,       96896.03067,      -3.777617779,       -3.84565512,      -3.565194295,      -3.503536273,      -2.240251357
        561,           0,          99,      -8.226548617,      -5.649121182,      -5.615736486,       -5.51746927,      -1.346040482,       362.5755528,       1.488709424,  -0.0007818591777,     0.00129619192,   5.178503429e-07,   -0.004668729136,   -0.007415601504,       1.488709424,     0.00129619192,  -0.0007818591777,  -0.0005251926033,              -0.0,       14614.03348,       31851.36928,       84752.59331,       107738.5834,       111103.1532,       109151.5804,       101999.7356,       97061.48334,      -3.769175747,       -3.84102232,      -3.548992939,      -3.498009202,       -2.22539361
        562,           0,          99,      -8.257381099,      -5.691465159,      -5.661075215,      -5.545622413,      -1.374691069,       362.5755528,        1.48867954,  -0.0006397726773,    0.001257363668,   5.537542694e-07,   -0.003867790908,   -0.007208980569,        1.48867954,    0.001257363668,  -0.0006397726773,   -0.000429758494,              -0.0,       17117.15945,       29981.21754,       83502.87002,       108158.0967,       111551.4637,       109705.2332,       102440.1606,       97171.50475,      -3.800701091,      -3.884934804,      -3.594488731,      -3.523676178,      -2.255510851
        563,           0,          99,      -8.262043178,      -5.685980885,      -5.646107602,      -5.549421678,      -1.383533691,       362.5755528,       1.488648399,  -0.0005078944626,    0.001187647383,   5.903227328e-07,   -0.003120379209,   -0.006851714877,       1.488648399,    0.001187647383,  -0.0005078944626,  -0.0003411782546,              -0.0,       19850.54233,       27792.55421,       81747.85013,       108448.0463,       111881.1034,       110159.8707,       102804.2657,       97222.24039,      -3.806543467,      -3.880982838,      -3.578432379,      -3.524319782,      -2.266222772
        564,           0,          99,      -8.231846979,      -5.663301269,      -5.633991762,      -5.527694951,      -1.357954472,       362.5755528,       1.488591311,  -0.0003903352009,    0.001100240361,   6.274014685e-07,   -0.002449502641,    -0.00641858046,       1.488591311,    0.001100240361,  -0.0003903352009,  -0.0002622178418,              -0.0,       22782.60408,       25384.15499,       79317.09637,       108546.6128,       112054.3343,       110489.9932,       103078.5991,       97213.20021,      -3.777401536,      -3.859502036,      -3.564276087,      -3.499485831,      -2.241721875
        565,           0,          99,      -8.222250691,      -5.657051767,      -5.606307805,      -5.513758966,      -1.351782696,       362.5755528,       1.488489378,  -0.0002883919899,    0.001009241111,   6.649425695e-07,   -0.001864639284,   -0.005986076048,       1.488489378,    0.001009241111,  -0.0002883919899,  -0.0001937481007,              -0.0,       25640.11482,       22834.34973,        76139.0122,       108394.5803,       112059.8311,       110679.3469,       103260.4383,       97145.20754,      -3.768172855,      -3.853884502,      -3.534341763,      -3.482404713,      -2.235713579
        566,           0,          99,      -8.245459361,      -5.680249194,      -5.624425199,      -5.534210647,      -1.362529408,       362.5755528,       1.488337818,  -0.0002026079453,    0.000927612743,   7.028829298e-07,   -0.001372319503,   -0.005622173267,       1.488337818,    0.000927612743,  -0.0002026079453,  -0.0001361303482,              -0.0,       27889.73925,       20218.63115,       72347.61212,       107983.5633,       111887.0099,       110725.3332,        103351.427,       97021.36154,      -3.791225497,      -3.877363651,      -3.549999191,      -3.499449863,      -2.246061898
        567,           0,          99,      -8.206245692,      -5.647142711,       -5.59616774,      -5.505203567,      -1.344590102,       362.5755528,       1.488149276,  -0.0001340366071,   0.0008677467658,   7.413474826e-07,  -0.0009827242464,   -0.005388914469,       1.488149276,   0.0008677467658,  -0.0001340366071,  -9.006932925e-05,              -0.0,       28898.91418,        17674.7165,       68154.26399,       107310.0347,       111545.6325,       110639.7122,       103358.1605,       96847.84896,       -3.75118447,      -3.844210369,      -3.518965122,      -3.467629676,      -2.227206227
        568,           0,          99,      -8.216713255,       -5.65636563,      -5.606517557,       -5.51260806,      -1.346989276,       362.5755528,       1.487949516,  -8.280995784e-05,   0.0008389600932,   7.804164234e-07,  -0.0006994252519,   -0.005329562525,       1.487949516,   0.0008389600932,  -8.280995784e-05,  -5.565374158e-05,              -0.0,        28471.6746,       15408.37319,       63852.46697,       106417.3877,       111069.3754,       110443.0608,       103291.8604,       96632.40503,      -3.760859336,      -3.854098464,      -3.525639727,      -3.470899488,      -2.229168834
        569,           0,          99,      -8.230908226,      -5.662138738,      -5.601225622,       -5.52009964,      -1.356207571,       362.5755528,       1.487776447,  -4.884510473e-05,   0.0008464834418,    8.20073776e-07,  -0.0005221108131,   -0.005465212022,       1.487776447,   0.0008464834418,  -4.884510473e-05,  -3.283094367e-05,              -0.0,       26820.35025,       13694.15785,       59842.23684,       105405.8901,       110505.4174,       110164.5954,       103165.4153,        96383.4612,      -3.774473644,      -3.860617813,      -3.516073699,      -3.473223403,      -2.238387529
        570,           0,          99,      -8.224099674,       -5.66687721,      -5.618901643,      -5.516144354,      -1.340597326,       362.5755528,       1.487664118,  -3.107861528e-05,   0.0008920442005,   8.601928782e-07,  -0.0004408517147,   -0.005798872528,       1.487664118,   0.0008920442005,  -3.107861528e-05,  -2.089088183e-05,              -0.0,       24541.65971,       12734.85852,       56519.40931,       104406.2047,       109905.8175,       109838.3129,       102996.6108,       96109.73932,      -3.767134195,      -3.866035934,      -3.529380479,       -3.46420988,      -2.223205397
        571,           0,          99,      -8.178113399,      -5.621898812,      -5.546982927,      -5.486814054,       -1.32181323,       362.5755528,       1.487641674,  -2.693981844e-05,   0.0009740010801,   9.008205873e-07,  -0.0004344592927,   -0.006317658088,       1.487641674,   0.0009740010801,  -2.693981844e-05,  -1.810907754e-05,              -0.0,       22094.33889,       12565.63501,       54125.36379,       103529.8421,       109308.7864,       109493.4805,       102804.7815,       95819.29837,      -3.720566087,      -3.821907328,      -3.452885109,      -3.430570914,      -2.205647931
        572,           0,          99,      -8.213961431,      -5.503140885,      -5.618963665,      -5.526692106,      -1.316382016,       362.5755528,       1.487725213,  -3.218218802e-05,    0.001086785448,   9.420672481e-07,  -0.0004695567637,   -0.006989589743,       1.487725213,    0.001086785448,  -3.218218802e-05,  -2.163180925e-05,              -0.0,       19652.16146,       12972.70716,       52644.02502,       102830.2347,       108750.2072,       109154.3958,        102606.502,       95519.40942,      -3.755795475,      -3.704047812,      -3.520635668,      -3.467181701,      -2.202217635
        573,           0,          99,      -7.737518854,      -4.625907282,      -5.480241955,      -5.396555504,      -1.345572697,       362.5755528,       1.487913995,  -4.144392218e-05,    0.001224893814,   9.839617188e-07,  -0.0005072455367,   -0.007785374225,       1.487913995,    0.001224893814,  -4.144392218e-05,  -2.785370816e-05,              -0.0,       17354.98861,       13598.96453,       51952.12759,        102308.367,        108265.056,       108841.4175,       102414.0136,       95216.58728,      -3.278700961,      -2.827712037,      -3.378189756,      -3.335522774,      -2.233521275
        574,           0,          99,      -8.237188907,      -5.680330269,      -5.629311785,      -5.542562823,      -1.352953077,       362.5755528,       1.488188809,  -4.686100762e-05,    0.001380019617,    1.02674567e-06,  -0.0004968958118,   -0.008662415785,       1.488188809,    0.001380019617,  -4.686100762e-05,  -3.148861713e-05,              -0.0,        15387.1512,       14205.87102,       51833.69566,       101913.6634,       107879.1378,       108569.7572,       102234.0555,       94916.67673,      -3.777907836,      -3.882981691,      -3.523471171,       -3.48048131,      -2.242392234
        575,           0,          99,      -7.570578012,      -4.445308192,      -5.373066919,      -5.302941076,      -1.364230876,       362.5755528,       1.488511166,  -3.950750478e-05,    0.001544626772,   1.070720958e-06,  -0.0003877800775,   -0.009582053431,       1.488511166,    0.001544626772,  -3.950750478e-05,  -2.654162472e-05,              -0.0,       13802.63126,       14566.76536,       52096.56047,       101598.3704,       107605.2624,       108347.8436,        102070.386,       94623.89127,      -3.111457553,       -2.64919502,      -3.263568617,      -3.240095429,      -2.255075942
        576,           0,          99,      -8.253022609,      -5.697843212,      -5.634857793,       -5.55985015,      -1.362323472,       362.5755528,       1.488836986,   -1.24909563e-05,    0.001713233709,   1.116016611e-06,  -0.0001454592742,    -0.01051554836,       1.488836986,    0.001713233709,   -1.24909563e-05,  -8.389740726e-06,              -0.0,       12502.45983,       14500.94107,       52584.80439,       101330.9081,       107458.4216,       108179.3111,       101922.5466,       94341.63777,      -3.794504254,      -3.902735593,       -3.52199302,      -3.496998443,      -2.254037365
        577,           0,          99,      -7.569329118,      -4.446066146,      -5.357937131,      -5.282017296,      -1.306244855,       362.5755528,       1.489115996,   4.041907985e-05,    0.001877744472,   1.162137102e-06,   0.0002557145123,    -0.01141797772,       1.489115996,    0.001877744472,   4.041907985e-05,   2.714300293e-05,              -0.0,       11314.58787,       14024.47296,       53135.84807,       101113.6026,       107433.0625,       108067.1334,       101785.0173,       94073.23667,      -3.111356517,      -2.651190704,      -3.243037134,      -3.220029343,      -2.197894154
        578,           0,          99,      -8.225740223,      -5.666069622,      -5.599714966,      -5.539642901,      -1.345282275,       362.5755528,       1.489307783,   0.0001234864455,    0.002032032559,   1.209206596e-06,   0.0008279988959,    -0.01225407579,       1.489307783,    0.002032032559,   0.0001234864455,   8.291532949e-05,              -0.0,         10119.457,       13196.83666,       53662.25658,       100973.2903,       107503.1361,       108005.7662,       101647.8525,       93824.75323,      -3.768078502,      -3.870371787,      -3.483717287,      -3.478741296,      -2.235931587
        579,           0,          99,      -7.593679026,      -4.470258838,      -5.372955092,      -5.301932247,      -1.331316104,       362.5755528,       1.489378091,   0.0002340975611,    0.002169387832,   1.257327307e-06,       0.001544573,    -0.01298496031,       1.489378091,    0.002169387832,   0.0002340975611,   0.0001571780615,              -0.0,       8968.320835,       12172.72208,       54121.09357,       100925.9103,       107660.3832,       107980.7147,       101499.4905,       93601.27736,      -3.136000278,      -2.672799261,      -3.256148077,      -3.242442767,      -2.220471378
        580,           0,          99,      -7.663418128,      -4.545041721,       -5.42118614,      -5.346980565,      -1.329703358,       362.5755528,       1.489313024,   0.0003685043962,    0.002282624658,   1.306133946e-06,    0.002375342065,    -0.01356958791,       1.489313024,    0.002282624658,   0.0003685043962,   0.0002474324673,              -0.0,       7887.428717,       11226.20233,       54537.40433,       100982.8868,       107893.8057,       107966.0118,       101328.1083,       93407.92651,      -3.205204852,      -2.745072211,      -3.302918843,       -3.28923067,      -2.216993053
        581,           0,          99,        -7.7342803,      -4.619255098,      -5.466581859,      -5.396124295,      -1.336120698,       362.5755528,         1.4891102,   0.0005189927122,    0.002367963832,   1.355130987e-06,    0.003272021208,    -0.01398696488,         1.4891102,    0.002367963832,   0.0005189927122,   0.0003485253893,              -0.0,        6958.23344,       10590.50432,       54937.95201,       101162.3718,       108184.8065,       107919.9049,       101123.6024,       93246.07014,      -3.274632202,      -2.815250075,        -3.3461357,       -3.34075878,      -2.220449497
        582,           0,          99,      -7.644384059,      -4.524325799,      -5.407708975,      -5.337769527,      -1.328471978,       362.5755528,       1.488783286,   0.0006760064636,    0.002418267481,   1.403769172e-06,     0.00418137216,    -0.01419812726,       1.488783286,    0.002418267481,   0.0006760064636,   0.0004540663975,              -0.0,       6224.610695,       10398.42139,        55356.2255,       101462.2359,       108466.2002,       107804.3921,       100878.8494,       93115.36079,      -3.182812614,      -2.715180859,      -3.285079711,       -3.28443228,      -2.209452185
        583,           0,          99,       -7.72378853,      -4.606877825,      -5.461103881,      -5.398330182,       -1.35241983,       362.5755528,       1.488354536,   0.0008289218381,    0.002429347683,   1.451850232e-06,    0.005048695494,    -0.01418197294,       1.488354536,    0.002429347683,   0.0008289218381,   0.0005569384298,              -0.0,       5663.020363,       10655.04699,       55865.68049,       101885.2052,       108660.1968,       107582.9285,       100591.8633,       93014.11303,      -3.260079737,      -2.792036948,      -3.336335135,      -3.346352206,      -2.230649274
        584,           0,          99,      -7.647505335,      -4.527171497,      -5.408159334,      -5.341521992,      -1.328177431,       362.5755528,       1.487855547,   0.0009709959556,    0.002398074119,   1.498216485e-06,    0.005843873496,    -0.01392371331,       1.487855547,    0.002398074119,   0.0009709959556,   0.0006526144004,              -0.0,       5178.406725,       11263.16434,       56561.69006,       102398.1273,       108729.1038,       107240.9132,       100264.0411,       92938.36701,      -3.181074733,      -2.705866897,      -3.281616958,      -3.290650103,      -2.202845382
        585,           0,          99,      -7.689517577,      -4.572635016,      -5.409956576,      -5.368330285,      -1.337612798,       362.5755528,       1.487322776,     0.00109690103,    0.002324012963,   1.542150394e-06,    0.006545389423,    -0.01342342192,       1.487322776,    0.002324012963,     0.00109690103,   0.0007375003244,              -0.0,       4647.766316,       12167.61117,       57482.96974,       102919.2587,         108642.41,       106767.9462,       99899.51802,       92886.18526,       -3.21961869,      -2.743832143,      -3.281978182,      -3.317267575,      -2.207392848
        586,           0,          99,      -7.713764759,      -4.601254511,      -5.412312152,      -5.378852874,      -1.287842886,       362.5755528,       1.486799216,    0.001204179046,    0.002207512132,   1.583068714e-06,    0.007146429085,    -0.01268669266,       1.486799216,    0.002207512132,    0.001204179046,   0.0008099136943,              -0.0,       3992.640685,       13226.26999,       58598.03829,        103374.927,       108381.5814,       106165.4268,        99505.0204,       92854.28543,      -3.240223863,      -2.764748986,      -3.282747214,      -3.326453605,      -2.152147327
        587,           0,          99,       -7.75600161,       -4.64462196,      -5.461616581,      -5.409562533,      -1.309442576,       362.5755528,       1.486329826,    0.001293982669,    0.002052918894,    1.61970153e-06,    0.007657284812,    -0.01174257627,       1.486329826,    0.002052918894,    0.001293982669,   0.0008705891828,              -0.0,       3233.091068,       14172.15588,       59803.71137,          103706.8,       107952.9894,       105460.5158,       99088.77132,       92840.23447,      -3.278671334,      -2.800628253,       -3.33006605,      -3.354499362,      -2.168006013
        588,           0,          99,      -8.184280101,       -5.62920932,       -5.58025453,       -5.49423295,      -1.305367441,       362.5755528,       1.485955048,    0.001366921882,    0.001865171791,   1.651381138e-06,    0.008080995682,    -0.01062440872,       1.485955048,    0.001865171791,    0.001366921882,   0.0009198945045,              -0.0,       2467.001617,       14720.60435,       60898.69312,       103845.9985,       107356.1711,       104687.1253,       98658.43833,       92847.24752,      -3.702862869,      -3.777312683,      -3.445043094,      -3.435682977,      -2.157638672
        589,           0,          99,      -8.232585744,      -5.684212963,      -5.600084997,      -5.561665205,      -1.340693259,       362.5755528,       1.485700633,    0.001423831713,    0.001652363495,    1.67792105e-06,    0.008419292767,   -0.009383966254,       1.485700633,    0.001652363495,    0.001423831713,   0.0009583570753,              -0.0,       1844.629513,       14724.45828,       61641.79556,       103739.3557,       106610.1139,        103883.564,       98222.08442,       92876.03079,      -3.746933883,      -3.824269826,       -3.46111796,       -3.49877469,      -2.186765271
        590,           0,          99,       -8.22864568,      -5.678753398,      -5.591199743,      -5.544590906,      -1.305766543,       362.5755528,        1.48557418,    0.001466964957,      0.0014259093,   1.699070498e-06,    0.008678455901,   -0.008089505079,        1.48557418,      0.0014259093,    0.001466964957,   0.0009874733801,              -0.0,       1486.555634,       14136.45693,       61767.62405,       103340.7908,       105759.7007,       103083.8314,       97788.46005,       92923.75278,      -3.738691821,      -3.810651038,      -3.447483729,      -3.476205088,      -2.145941267
        591,           0,          99,      -8.224521649,      -5.667185047,      -5.577612851,      -5.538274292,       -1.33272994,       362.5755528,       1.485556782,    0.001494166537,    0.001199464459,   1.714296535e-06,    0.008841324711,   -0.006818977489,       1.485556782,    0.001199464459,    0.001494166537,    0.001005795642,              -0.0,        1453.24149,       13025.45693,       61318.38939,       102643.2657,       104844.8048,       102316.1307,       97366.18342,       92988.40424,      -3.730130373,      -3.790907286,      -3.428596382,      -3.463525915,      -2.167493757
        592,           0,          99,      -8.221852374,       -5.67993133,      -5.587752249,      -5.553082465,      -1.334655438,       362.5755528,       1.485605185,    0.001503138366,   0.0009860915928,   1.723943815e-06,     0.00889175304,   -0.005644009108,       1.485605185,   0.0009860915928,    0.001503138366,    0.001011802046,              -0.0,       1722.249686,        11556.5188,       60219.37423,       101682.4123,       103913.3385,       101601.5037,       96963.20502,       93068.50306,      -3.723120805,      -3.796116918,        -3.4326528,      -3.472263085,      -2.164903075
        593,           0,          99,      -8.194529145,      -5.647993166,      -5.526992076,      -5.537055167,      -1.301297748,       362.5755528,       1.485658235,    0.001491212717,   0.0008000957598,   1.727904089e-06,    0.008813454231,   -0.004639097228,       1.485658235,   0.0008000957598,    0.001491212717,    0.001003738735,              -0.0,       2240.636566,       9844.026419,       58965.94965,       100536.9891,       103001.3724,       100954.8146,       96586.53504,       93160.73909,      -3.691845576,      -3.757543355,      -3.366492219,      -3.450187344,      -2.128313904
        594,           0,          99,      -8.253156598,      -5.686995768,      -5.618087079,      -5.560742523,      -1.344878358,       362.5755528,       1.485651629,    0.001456233188,   0.0006545950935,   1.726091294e-06,    0.008597030882,   -0.003868815001,       1.485651629,   0.0006545950935,    0.001456233188,   0.0009801982914,              -0.0,        2937.28998,       7959.766618,       58065.97011,       99278.61966,       102137.2112,       100384.2005,       96247.53778,       93261.27145,      -3.746651837,      -3.790290243,      -3.452811515,      -3.467989162,       -2.16899871
        595,           0,          99,      -8.151319707,       -5.60990145,      -5.537515453,      -5.511101411,      -1.311759248,       362.5755528,       1.485534318,    0.001395847573,   0.0005580735966,   1.718460942e-06,    0.008234415937,   -0.003373263717,       1.485534318,   0.0005580735966,    0.001395847573,   0.0009396266079,              -0.0,       3699.796358,       6089.289359,       57961.89749,        98006.5207,       101351.1344,       99892.07766,       95951.58868,       93367.48105,      -3.640881486,      -3.706993811,      -3.367901834,      -3.412704177,      -2.132104572
        596,           0,          99,      -8.196408533,      -5.640223457,      -5.527460424,      -5.517212635,      -1.292243241,       362.5755528,       1.485279732,    0.001312523469,   0.0005165768938,   1.705455479e-06,    0.007744452501,   -0.003178354779,       1.485279732,   0.0005165768938,    0.001312523469,   0.0008836877264,              -0.0,       4553.843152,       4370.097671,       59098.24785,       96874.16887,       100643.3238,        99473.8521,        95699.6034,       93477.57306,      -3.681891146,      -3.730999821,      -3.353983457,      -3.413581358,       -2.10788881
