VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,    "probe_u1"    ,    "probe_u2"    ,    "probe_u3"    ,    "probe_u4"    ,    "probe_u5"    ,    "probe_v1"    ,    "probe_v2"    ,    "probe_v3"    ,    "probe_v4"    ,    "probe_v5"    ,    "probe_w1"    ,    "probe_w2"    ,    "probe_w3"    ,    "probe_w4"    ,    "probe_w5"    ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        611,           0,          99,      -8.223363041,      -5.666084454,      -5.551531778,      -5.538503653,      -1.326925539,       362.5755528,       1.481805201,  -0.0003270267584,   0.0005542981059,   1.302504863e-06,   -0.002031900612,   -0.002425707569,       1.481805201,   0.0005542981059,  -0.0003270267584,  -0.0002206948377,              -nan,      -146.1949545,      -145.3771716,       235.8191811,       398.1992447,       434.0260074,       76.74837538,       12.96281478,      -83.83891455,      -99.44011271,      -91.02543255,       16.14688405,      -59.66083393,      -52.21255969,      -8.034321107,      -2.903528117,      -3.666862229,      -3.678036203,      -3.300174082,      -3.319344784,      -2.098357255
        612,           0,          99,      -8.204340699,      -5.639991029,      -5.573407075,      -5.498279967,      -1.310502366,       362.5755528,       1.481617082,  -0.0004544558622,   0.0002650900763,   1.264812074e-06,     -0.0028238859,  -0.0008269516799,       1.481617082,   0.0002650900763,  -0.0004544558622,  -0.0003067296319,              -nan,      -155.7045466,       -153.464563,       240.2182278,       398.5595972,       434.9055167,       66.96417485,       7.662240872,      -88.44799595,      -100.7518803,      -91.42765583,     -0.9558054514,      -63.72375038,       -52.8021585,      -6.845244438,      -1.918434084,      -3.644009726,      -3.641964634,      -3.314767326,      -3.271172872,      -2.076829703
        613,           0,          99,      -8.187229323,      -5.628931977,      -5.500642229,      -5.522209476,      -1.292825178,       362.5755528,       1.481381623,  -0.0005875420742,  -1.687744137e-05,   1.225646549e-06,   -0.003630753725,   0.0007154070541,       1.481381623,  -1.687744137e-05,  -0.0005875420742,  -0.0003966176339,              -nan,      -163.7858312,      -165.2897286,       243.0016394,        398.952959,       435.8718432,       53.46947571,       5.890446361,       -92.2337887,      -102.2312974,      -91.85511079,      -16.22713285,      -65.03239042,      -52.55032368,      -5.265898023,     -0.9353605932,      -3.623225493,      -3.620788388,      -3.235564557,      -3.287476617,      -2.053952155
        614,           0,          99,      -8.209652529,      -5.648348106,      -5.550748801,      -5.518109487,      -1.316732559,       362.5755528,       1.481115486,  -0.0007233755516,  -0.0002747700886,   1.185309707e-06,   -0.004433248297,     0.00211473392,       1.481115486,  -0.0002747700886,  -0.0007233755516,  -0.0004883991549,              -nan,      -172.0263373,      -179.0165682,       244.2595726,       399.4351107,       436.9480534,       38.67788537,       7.731834567,      -95.07171534,       -104.002476,       -92.3072377,      -27.61319901,      -64.21602391,      -51.40566414,      -3.282446572,     0.04472237605,      -3.642196589,      -3.630331192,       -3.27998281,      -3.276025038,      -2.072522378
        615,           0,          99,      -8.199603569,      -5.630111129,      -5.557175343,       -5.49118749,      -1.306461263,       362.5755528,       1.480841156,  -0.0008572042507,   -0.000498889065,   1.144296734e-06,   -0.005204523899,    0.003322595613,       1.480841156,   -0.000498889065,  -0.0008572042507,  -0.0005788630652,              -nan,      -180.8966015,      -192.3197227,       243.9712092,       400.0386176,       438.1549994,       28.17819136,       12.88774832,      -96.75201642,      -106.1276156,      -92.82518719,      -36.00444287,      -62.54713386,      -49.55392378,     -0.9137465919,       1.013304845,      -3.628929022,      -3.602706165,      -3.281463823,      -3.241875272,       -2.05714701
        616,           0,          99,      -8.164830762,      -5.595447503,      -5.478598143,       -5.48400683,       -1.27065946,       362.5755528,        1.48058087,  -0.0009852740965,  -0.0006830114399,   1.102910513e-06,   -0.005926090506,    0.004307760184,        1.48058087,  -0.0006830114399,  -0.0009852740965,  -0.0006654645597,              -nan,      -189.7062872,      -201.6639808,        242.089626,       400.7468257,       439.5117679,       26.69068445,       20.57669256,      -97.12622145,      -108.4785819,      -93.46645477,      -44.15028135,      -61.61302176,      -47.24722586,       1.826838017,       1.952712555,      -3.591134405,      -3.559157199,      -3.198735436,      -3.227544785,      -2.016598627
        617,           0,          99,      -8.180252704,      -5.602042056,      -5.514149371,      -5.482652153,      -1.298434882,       362.5755528,       1.480355125,    -0.00110176665,  -0.0008222937544,   1.061884018e-06,   -0.006570267269,    0.005046057206,       1.480355125,  -0.0008222937544,    -0.00110176665,  -0.0007442583409,              -nan,      -197.3658725,      -205.4152526,       238.3603039,       401.5101794,       441.0241905,       34.84342986,       29.75295595,      -95.74443337,      -110.8671633,      -94.27578703,      -53.41244504,      -62.99308271,      -44.79152081,       4.914812265,       2.844415451,      -3.603543284,      -3.557026267,      -3.230803432,      -3.219606064,      -2.039899117
        618,           0,          99,      -8.210047724,       -5.64963241,      -5.558076273,      -5.538855732,      -1.318563295,       362.5755528,       1.480177108,   -0.001201823148,  -0.0009171420334,   1.021805184e-06,   -0.007116549453,    0.005541444177,       1.480177108,  -0.0009171420334,   -0.001201823148,  -0.0008119455042,              -nan,      -202.4364351,      -204.7184747,       232.4056737,       402.2890584,       442.6515645,       49.35722582,       39.34440204,      -92.51929679,      -113.0908435,      -95.29289858,       -62.4944675,       -67.2449862,      -42.62500867,       8.264792782,       3.669090719,      -3.630454807,      -3.596292633,      -3.271501077,      -3.269620479,      -2.055988428
        619,           0,          99,      -8.170602466,       -5.60212596,      -5.453947427,      -5.532158304,      -1.264029807,       362.5755528,       1.480049307,   -0.001281249723,   -0.000968415621,   9.832333185e-07,   -0.007547103303,    0.005799408378,       1.480049307,   -0.000968415621,   -0.001281249723,  -0.0008656804318,              -nan,      -203.7259712,      -202.1128311,        224.189261,       403.1044726,       444.3475819,       64.82334729,       48.58358656,      -87.56184552,      -114.8769332,      -96.45738478,       -69.4761408,       -73.6896415,      -40.92017518,       11.70975087,       4.424194589,      -3.588265028,       -3.54127039,      -3.164359924,      -3.256968801,      -1.997983704
        620,           0,          99,      -8.202465905,      -5.638453682,      -5.532065197,      -5.538797216,      -1.313578036,       362.5755528,       1.479967751,   -0.001336846572,  -0.0009792142117,   9.467468137e-07,   -0.007848927701,    0.005836885406,       1.479967751,  -0.0009792142117,   -0.001336846572,  -0.0009032943935,              -nan,      -202.2354053,      -200.8164623,       213.8603718,       403.9150097,       446.0628043,       76.61663661,       57.29067046,      -81.37780288,      -115.9619852,      -97.62063198,      -73.85409425,      -81.25028801,      -39.58369251,       15.04624051,       5.107481409,      -3.617516393,      -3.570957846,      -3.239620606,      -3.257869941,      -2.044499534
        621,           0,          99,      -8.200897046,      -5.625847015,       -5.53379282,      -5.524608089,      -1.309520735,       362.5755528,       1.479921078,   -0.001367996009,  -0.0009533717003,   9.129988687e-07,   -0.008020438391,    0.005674422769,       1.479921078,  -0.0009533717003,   -0.001367996009,  -0.0009243709202,              -nan,      -200.5648402,      -203.3199178,       201.8363018,       404.5778754,        447.736313,       83.29687814,       65.39246394,      -74.71667114,      -116.1310786,      -98.58867639,      -76.14947908,      -88.76298199,      -38.27151045,       18.13116618,       5.722910661,      -3.613302156,      -3.552468648,      -3.238974234,      -3.238560707,       -2.03746562
        622,           0,          99,       -8.17213236,      -5.606874443,      -5.454934241,       -5.53795382,      -1.279033298,       362.5755528,       1.479896322,    -0.00137519725,  -0.0008949564728,   8.823459475e-07,   -0.008064334509,    0.005334596343,       1.479896322,  -0.0008949564728,    -0.00137519725,  -0.0009292524276,              -nan,      -200.4698289,      -210.5055994,        188.636046,       404.9845356,       449.2940298,       85.89401559,       72.43199446,      -68.17478149,      -115.3247306,      -99.16804991,      -76.47641153,      -94.97669585,      -36.41976967,        20.9239689,       6.266403909,      -3.581998074,      -3.528643279,      -3.158178326,      -3.247283821,      -2.004327648
        623,           0,          99,      -8.188627242,      -5.622487248,      -5.511511415,      -5.528625723,      -1.290073618,       362.5755528,       1.479880867,   -0.001361264032,  -0.0008092343237,   8.546684001e-07,   -0.007994258501,    0.004846854192,       1.479880867,  -0.0008092343237,   -0.001361264032,  -0.0009198470378,              -nan,      -203.0412276,      -220.3864462,       174.6553077,       405.0711202,        450.656851,       85.14301788,       77.47675361,      -62.02352847,      -113.7061949,       -99.2247469,      -74.49889353,      -99.21592072,      -33.52038899,       23.43408503,        6.72558952,      -3.596258781,      -3.540677872,      -3.213200359,      -3.233624191,      -2.013178207
        624,           0,          99,      -8.215449339,      -5.651350735,      -5.556236115,      -5.544911973,      -1.326157155,       362.5755528,       1.479863245,   -0.001330641807,  -0.0007014212951,   8.304623081e-07,   -0.007832646463,    0.004241561816,       1.479863245,  -0.0007014212951,   -0.001330641807,  -0.0008991653869,              -nan,      -207.9342579,      -231.1287669,       159.7949286,       404.8340422,       451.7255545,         81.188265,       81.04400554,      -56.15634733,      -111.6976424,      -98.73753404,       -70.0002964,       -101.660798,       -29.1407852,       25.68727623,       7.108925571,      -3.621186206,       -3.56714318,      -3.256973706,      -3.245889714,      -2.047495395
        625,           0,          99,      -8.160054681,      -5.587702354,      -5.437987985,      -5.523573669,      -1.262183678,       362.5755528,       1.479835883,   -0.001289076262,  -0.0005786076626,    8.10122222e-07,   -0.007608855574,    0.003560150473,       1.479835883,  -0.0005786076626,   -0.001289076262,    -0.00087109407,              -nan,      -213.5047785,      -240.5916834,       143.5044125,       404.3158404,       452.4565055,       74.92072198,       83.88329871,       -49.9472299,      -109.7803548,      -97.77089706,      -62.79907048,      -102.8569823,      -22.82740826,       27.68030863,       7.427312757,      -3.564212649,      -3.502085585,      -3.138527994,      -3.221015803,      -1.981959095
        626,           0,          99,      -8.204700123,      -5.642534738,      -5.530689431,      -5.543071574,      -1.316866007,       362.5755528,        1.47979637,   -0.001241249649,  -0.0004482375471,   7.938123477e-07,   -0.007347661528,    0.002846800191,        1.47979637,  -0.0004482375471,   -0.001241249649,  -0.0008387976037,              -nan,      -218.2512757,      -247.4825607,       124.4534965,        403.686263,       452.8269414,       69.24400627,       86.72939073,      -42.41932258,      -108.4058794,       -96.5139334,       -53.0226012,      -103.6974319,      -14.13306546,       29.33694417,       7.701195622,      -3.607602362,      -3.556448328,      -3.231851348,      -3.237571632,      -2.035247021
        627,           0,          99,       -8.17409432,      -5.608131448,      -5.527272089,      -5.504248634,      -1.294051775,       362.5755528,       1.479746617,   -0.001190322413,  -0.0003190361111,   7.811315948e-07,   -0.007066309444,    0.002153105837,       1.479746617,  -0.0003190361111,   -0.001190322413,  -0.0008044096191,              -nan,       -220.983458,      -251.4014545,       101.2370996,       403.1265758,       452.8029479,       66.29313269,       89.65707557,      -32.75410619,      -107.6337275,      -95.20837557,      -41.55307031,      -104.5878862,      -2.795270561,       30.60798538,       7.946743865,      -3.576041069,      -3.522314423,      -3.229902839,      -3.196081801,      -2.011170777
        628,           0,          99,      -8.179684741,      -5.619184222,      -5.457667219,      -5.553986806,      -1.281856842,       362.5755528,       1.479685971,   -0.001141239967,  -0.0002009513476,   7.725963745e-07,   -0.006793286292,    0.001536350146,       1.479685971,  -0.0002009513476,   -0.001141239967,  -0.0007712717361,              -nan,      -221.6300423,      -252.3964396,        73.0801585,       402.6658603,       452.4485648,        64.7174203,       92.55044337,      -20.51921608,      -107.1459776,      -94.04381912,      -30.39477819,      -105.2674037,       11.24822466,       31.33972588,       8.213392102,       -3.58088922,      -3.533974342,      -3.162793742,       -3.24332699,      -1.997955584
        629,           0,          99,      -8.196561676,      -5.642100523,      -5.512415352,      -5.550868227,      -1.308978439,       362.5755528,        1.47961576,   -0.001097084965,  -0.0001037102192,   7.681195754e-07,   -0.006546920548,    0.001050548842,        1.47961576,  -0.0001037102192,   -0.001097084965,  -0.0007414661256,              -nan,      -221.2160435,      -250.6487151,       40.51734194,       402.0343363,       451.8317232,       60.63680191,        95.6159177,      -6.255056935,      -106.3715494,      -93.13174236,      -21.24671922,      -105.1906893,       27.03192755,       31.55732543,       8.504050011,      -3.597119311,      -3.557477129,      -3.220827695,      -3.238545614,      -2.024146467
        630,           0,          99,       -8.22193746,      -5.669486373,      -5.560596263,      -5.569120066,      -1.337616794,       362.5755528,        1.47953326,   -0.001059658086,  -3.423833193e-05,   7.672196452e-07,   -0.006338948027,   0.0007311423642,        1.47953326,  -3.423833193e-05,   -0.001059658086,  -0.0007162110614,              -nan,      -220.4464989,      -246.5882111,       6.749158472,        400.693382,       451.0600179,       51.26527748,       99.31680538,       8.235383148,      -104.5519507,      -92.48912727,       -14.0536384,      -103.8461284,       42.70273725,        31.1958386,       8.790556031,      -3.621893921,       -3.58550627,      -3.272869335,       -3.25600552,      -2.051968955
        631,           0,          99,      -8.178404052,      -5.625867762,      -5.444921232,       -5.57688012,      -1.282039846,       362.5755528,       1.479433844,   -0.001029865804,  -1.564884146e-06,   7.698330897e-07,     -0.0061760389,    0.000622642364,       1.479433844,  -1.564884146e-06,   -0.001029865804,  -0.0006961215657,              -nan,      -219.1260236,      -241.1639115,      -24.45906024,       398.2331716,       450.1946416,       37.38638672,       104.0294595,       20.85840474,      -100.8159311,      -92.06391623,      -8.509003695,      -100.8435907,       57.42844358,       30.26853413,       9.024124591,       -3.57782555,      -3.542773288,      -3.161169835,      -3.264362462,      -1.995807682
        632,           0,          99,      -8.218926162,      -5.682431093,      -5.541499131,      -5.598663801,      -1.344084467,       362.5755528,       1.479309383,    -0.00100778707,  -7.880931058e-06,   7.757860899e-07,   -0.006059585137,   0.0007295039165,       1.479309383,  -7.880931058e-06,    -0.00100778707,  -0.0006812551055,              -nan,      -216.3851462,       -235.601027,      -52.16602331,       394.0223356,       449.2542693,       22.19388136,       109.7583675,       31.19980278,        -94.717988,      -91.75832415,      -5.281221888,      -95.31777287,       66.92566879,       28.78244766,       9.151967587,      -3.617846774,      -3.600437634,      -3.261667226,      -3.288054927,      -2.057459583
        633,           0,          99,      -8.232228134,      -5.687692993,      -5.544108119,      -5.624609886,      -1.338346827,       362.5755528,       1.479154307,  -0.0009948281095,  -5.591854371e-05,   7.845332022e-07,   -0.005997040138,     0.00105809846,       1.479154307,  -5.591854371e-05,  -0.0009948281095,  -0.0006725654683,              -nan,      -211.5956984,      -231.0783385,      -77.02851878,       387.4599549,       448.2246302,        9.57120679,       115.6746543,       40.04777408,      -86.37347714,      -91.45225296,       -6.26282647,      -86.43162919,       65.56900903,        26.8712042,       9.150463929,      -3.630549989,      -3.607468021,       -3.26832219,      -3.317330445,      -2.051393426
        634,           0,          99,      -8.188842615,      -5.639895606,      -5.461529696,      -5.609882083,      -1.300010313,       362.5755528,        1.47896572,  -0.0009898377484,  -0.0001423099401,   7.957447457e-07,   -0.005979835763,    0.001581894305,        1.47896572,  -0.0001423099401,  -0.0009898377484,  -0.0006692770057,              -nan,      -206.3653271,        -228.34587,      -98.65478164,       378.3124084,       447.0032246,       2.550962645,       120.4816026,        48.3169308,      -76.26002136,      -90.98866506,      -12.48170316,      -73.72858383,       51.31674832,       24.74604942,       9.005585239,      -3.586683368,      -3.562523223,      -3.190015072,      -3.306607629,      -2.012958362
        635,           0,          99,      -8.229579336,      -5.699389636,      -5.524210347,      -5.652883071,      -1.352368722,       362.5755528,       1.478745416,  -0.0009923388952,  -0.0002619413189,   8.094978187e-07,   -0.006001628954,    0.002267057289,       1.478745416,  -0.0002619413189,  -0.0009923388952,  -0.0006710681125,              -nan,      -202.3306426,      -227.6423494,      -116.3947821,       365.9529188,       445.5062202,       3.809447273,       123.0728472,       57.04374075,      -64.82231739,      -90.14972415,      -24.78773413,      -57.23003732,       29.93408958,       22.83667869,       8.775912625,      -3.627289262,      -3.626267589,      -3.256556757,      -3.353956048,       -2.06615947
        636,           0,          99,      -8.223496227,      -5.680044547,      -5.570201629,      -5.596666473,      -1.346901412,       362.5755528,       1.478498462,  -0.0009996890034,  -0.0004078264717,   8.255950537e-07,   -0.006043067856,    0.003072769736,       1.478498462,  -0.0004078264717,  -0.0009996890034,   -0.000676151534,              -nan,      -200.9772217,       -228.065747,      -130.0745703,       350.6662395,       443.7034182,        15.1468291,       122.5520414,       65.99101847,      -52.89537952,      -88.63927525,      -41.29703804,      -38.35768315,       11.18932788,       21.48039942,       8.466262561,      -3.621499432,       -3.61258318,       -3.30601571,      -3.302399505,      -2.062562319
        637,           0,          99,      -8.207829804,      -5.674727915,       -5.45910946,      -5.672810398,      -1.317647227,       362.5755528,       1.478232524,    -0.00101036276,  -0.0005700572295,   8.440955108e-07,   -0.006089495381,    0.003946480794,       1.478232524,  -0.0005700572295,    -0.00101036276,  -0.0006834937962,              -nan,      -203.5800491,      -228.3378623,      -140.6266548,       333.5038093,       441.5413481,       36.52198001,       118.6834322,       74.19808008,      -41.84503476,      -86.29681645,      -58.80797444,      -18.87275714,       1.480247833,       20.80395738,       8.119152591,      -3.606673127,      -3.614277548,       -3.19799839,      -3.383377361,      -2.035890836
        638,           0,          99,       -8.23475528,      -5.709547508,       -5.54402122,       -5.65229017,      -1.362797943,       362.5755528,       1.477954821,   -0.001018671795,  -0.0007378370339,     8.6541996e-07,   -0.006105164673,    0.004833904925,       1.477954821,  -0.0007378370339,   -0.001018671795,  -0.0006892442046,              -nan,      -210.5089219,      -227.1371745,      -148.8533328,       315.4270777,       438.9341537,       65.21207799,       111.3652704,        80.5721061,      -32.53946996,      -83.04264951,      -74.00921015,      -1.602615262,       2.612027482,       20.52359741,       7.832505941,      -3.635075808,      -3.657466431,      -3.284921678,       -3.36870591,      -2.084424406
        639,           0,          99,      -8.258944693,      -5.730669133,      -5.556135822,      -5.690841207,      -1.382532301,       362.5755528,       1.477673134,   -0.001019102346,  -0.0009034420081,   8.887683241e-07,   -0.006057209356,    0.005699539696,       1.477673134,  -0.0009034420081,   -0.001019102346,  -0.0006896669649,              -nan,      -219.4959605,      -224.0374436,      -153.5081927,       296.6850271,        436.012239,       95.53826781,       100.8911787,       84.57916182,      -24.94229105,      -79.03938472,      -83.75411066,       10.81285075,       12.19548076,       20.20839277,       7.663329964,      -3.661226672,      -3.687463615,      -3.298026231,      -3.415196392,      -2.108128941
        640,           0,          99,       -8.19042058,      -5.666038662,      -5.485665804,      -5.619638737,      -1.303901151,       362.5755528,       1.477392023,   -0.001006764868,   -0.001058757879,   9.143385319e-07,   -0.005919224921,    0.006506262779,       1.477392023,   -0.001058757879,   -0.001006764868,  -0.0006814473422,              -nan,      -227.0404947,      -219.7542217,      -153.0012802,        278.054555,       432.8821705,       121.7045554,       88.18730246,       85.77850371,      -18.78160468,      -74.74157751,      -86.89695791,       16.59343148,       27.40129695,       19.43687793,       7.578613291,      -3.595240319,      -3.632007167,      -3.227220969,      -3.353582913,      -2.033843516
        641,           0,          99,      -8.250852467,      -5.744017532,       -5.53772708,       -5.71004053,       -1.37460593,       362.5755528,       1.477120879,  -0.0009736391255,   -0.001197274732,   9.410299456e-07,   -0.005652003881,    0.007225113055,       1.477120879,   -0.001197274732,  -0.0009736391255,   -0.000659146546,              -nan,      -228.7808588,      -215.0765939,      -147.6707963,       260.2717177,       429.6594557,       140.2105288,       74.64881842,       84.08460336,       -13.6290345,      -70.57410295,      -83.84079682,       15.45149451,       45.19636547,       18.16631766,       7.534045775,      -3.658648289,       -3.71878201,      -3.278193916,      -3.454777298,      -2.108865156
        642,           0,          99,      -8.261276006,      -5.733701002,      -5.585895595,      -5.684463926,      -1.386178082,       362.5755528,       1.476860478,  -0.0009150820375,   -0.001314332331,   9.683935383e-07,   -0.005237960274,      0.0078341926,       1.476860478,   -0.001314332331,  -0.0009150820375,  -0.0006196130582,              -nan,      -222.0583332,      -209.8397334,      -141.1174387,       243.9807105,       426.5529271,       151.9569941,       62.72598842,       79.53200614,      -9.463076569,      -66.84244858,      -76.01929256,       8.168858027,       61.34087082,       16.74541713,       7.538357013,      -3.672220978,      -3.716272377,      -3.325930729,      -3.442359729,      -2.124468956
        643,           0,          99,      -8.226588091,      -5.706189744,      -5.484917697,      -5.708154746,       -1.33987806,       362.5755528,       1.476613179,  -0.0008309858183,     -0.0014083553,   9.964253776e-07,    -0.00468614315,    0.008326113511,       1.476613179,     -0.0014083553,  -0.0008309858183,  -0.0005627647307,              -nan,      -206.7250012,      -202.6133714,      -137.6250209,       229.9991387,       423.7333455,       159.4437188,       55.18537967,        72.8752929,      -6.583055936,      -63.64972296,      -65.62351767,      -2.896460964,       72.94791066,       15.94021521,       7.613104931,      -3.640854596,      -3.695507096,      -3.224570694,      -3.480632626,      -2.081831086
        644,           0,          99,      -8.208827107,      -5.687277621,      -5.551693254,      -5.617862779,      -1.344869847,       362.5755528,       1.476376399,  -0.0007218093159,   -0.001476614926,   1.024101133e-06,   -0.004008290951,    0.008683726504,       1.476376399,   -0.001476614926,  -0.0007218093159,  -0.0004889060246,              -nan,      -183.9219872,      -191.0682439,      -139.3562555,        219.930591,       421.2661114,       164.4813715,       53.58888821,       64.84280404,       -5.33762031,      -61.03893742,      -54.93298341,      -14.33744462,       79.14576724,       16.13644555,       7.762542605,       -3.62626639,      -3.681828279,      -3.290837628,      -3.405555835,      -2.089484368
        645,           0,          99,      -8.290117257,      -5.775497787,      -5.595989283,      -5.739544731,      -1.410910056,       362.5755528,        1.47614267,  -0.0005926494383,   -0.001518133887,   1.051160459e-06,   -0.003238909819,    0.008898485212,        1.47614267,   -0.001518133887,  -0.0005926494383,  -0.0004014852021,              -nan,      -156.9881322,      -175.0064035,      -145.2457049,       214.6042327,        419.188045,       167.2000245,       57.77420593,       56.41342933,      -5.695675585,      -58.99236578,      -46.48557942,      -22.48954302,       80.36842864,       17.54951681,       7.992514433,      -3.710311457,      -3.774183172,      -3.333913251,      -3.541600929,      -2.156665872
        646,           0,          99,      -8.216610454,      -5.712800123,      -5.511677459,      -5.679218465,      -1.341180454,       362.5755528,       1.475898907,  -0.0004502701452,   -0.001533746248,   1.077720945e-06,   -0.002416791804,    0.008970945048,       1.475898907,   -0.001533746248,  -0.0004502701452,  -0.0003050819693,              -nan,      -130.8925793,      -157.2441215,      -152.6770853,       213.9148267,       417.4694192,       166.8258815,       65.85162674,       48.60444437,      -7.359317295,      -57.47431061,      -41.31727811,      -25.26199332,       77.61237722,        20.1485506,       8.293279825,      -3.639298242,      -3.715085335,       -3.24748485,       -3.49264309,      -2.087104383
        647,           0,          99,      -8.296797151,      -5.832563094,      -5.632283768,      -5.781389811,      -1.467017071,       362.5755528,       1.475634672,  -0.0003022812714,    -0.00152158781,   1.102965325e-06,   -0.001581442562,    0.008887443553,       1.475634672,    -0.00152158781,  -0.0003022812714,  -0.0002048483118,              -nan,      -110.8330594,      -142.6818011,      -158.3480225,       217.1801433,        416.075164,       162.0571764,       74.65650852,       41.99737001,      -9.849322097,      -56.45676648,      -39.40005582,       -21.8352218,       71.84518248,        23.7651967,       8.645527994,      -3.721867777,      -3.837951753,      -3.366518341,      -3.602112738,      -2.213167105
        648,           0,          99,      -8.258268854,      -5.769438191,      -5.708282442,      -5.654275568,      -1.454830629,       362.5755528,        1.47534123,  -0.0001580959832,   -0.001486618922,   1.126853695e-06,  -0.0007787021632,    0.008674164707,        1.47534123,   -0.001486618922,  -0.0001580959832,   -0.000107158927,              -nan,      -98.06937972,      -134.2176056,      -160.0339402,       223.3490509,       414.9688565,       153.2858446,       80.70616334,       36.57325203,      -12.69489386,      -55.88942762,      -39.47659755,      -13.10984115,       63.89001496,       28.18990809,       9.047576094,      -3.685010648,      -3.776855537,      -3.441868973,      -3.478084463,      -2.201392219
        649,           0,          99,      -8.261470956,      -5.795193291,      -5.582963961,      -5.765116184,      -1.425683275,       362.5755528,       1.475018374,  -2.377086577e-05,   -0.001429930166,   1.148551271e-06,  -3.490477589e-05,    0.008338648839,       1.475018374,   -0.001429930166,  -2.377086577e-05,  -1.611564045e-05,              -nan,      -89.40519597,      -131.0533147,      -157.1399567,       231.2927135,       414.1081497,       143.0287885,        81.8687624,       31.94355416,       -15.4974181,      -55.69107123,       -40.5312441,      -1.348001944,       54.98128593,       33.30006187,       9.523074292,      -3.689562818,      -3.804806585,      -3.316219517,      -3.588419856,      -2.173903251
        650,           0,          99,      -8.268347197,      -5.805669691,      -5.616130082,      -5.726821292,      -1.446129343,       362.5755528,       1.474679065,   9.634735453e-05,   -0.001355266425,   1.167935329e-06,   0.0006322212122,     0.00790529785,       1.474679065,   -0.001355266425,   9.634735453e-05,   6.533445602e-05,              -nan,      -79.76823717,      -130.5107934,      -152.5769439,       239.8137838,       413.4271125,       134.9339269,       77.67030822,       27.61871961,       -18.1398669,      -55.72121459,       -41.9337368,       10.83459188,       46.31044509,        38.3313839,       10.04632584,      -3.697665186,      -3.817617799,      -3.348436387,      -3.550843191,      -2.196915414
        651,           0,          99,      -8.339190688,      -5.921037582,      -5.811771283,      -5.775198304,      -1.558429829,       362.5755528,       1.474348519,   0.0002003014797,   -0.001270213049,   1.184620479e-06,    0.001215046448,    0.007420444468,       1.474348519,   -0.001270213049,   0.0002003014797,   0.0001358576193,              -nan,      -66.04929116,       -130.345884,      -147.0736194,       248.3802055,       412.8286834,       130.7417688,        68.9773985,       23.18573517,      -20.65593939,      -55.83378405,      -44.18515293,       21.77835061,       38.97222277,       42.72266138,       10.58852136,      -3.769612503,      -3.935683581,      -3.542830371,      -3.600799215,      -2.312013068
        652,           0,          99,      -8.224726598,      -5.748583739,      -5.600996533,      -5.657346153,      -1.400105774,       362.5755528,       1.474055728,   0.0002881387663,   -0.001181974138,   1.198089814e-06,    0.001713360937,    0.006928030148,       1.474055728,   -0.001181974138,   0.0002881387663,   0.0001954734552,              -nan,      -48.53004627,      -129.1796704,      -141.3251531,       256.5677912,       412.2405589,       129.0742679,       57.10512397,       18.35207482,      -23.07580629,      -55.93593183,       -48.6687163,       30.86554827,       33.97830012,       46.31454428,       11.12219454,      -3.656343199,       -3.76657214,      -3.329843717,      -3.486139544,       -2.15578105
        653,           0,          99,      -8.277113297,      -5.831883933,      -5.616959235,       -5.75425056,      -1.451400276,       362.5755528,       1.473824869,   0.0003587238701,   -0.001099997328,   1.208757883e-06,    0.002117305199,     0.00648261098,       1.473824869,   -0.001099997328,   0.0003587238701,   0.0002433965375,              -nan,      -31.36912579,      -126.1088055,      -137.0494524,       263.9344607,       411.6185837,       127.0362991,       43.31163725,       13.09683266,      -25.33202336,      -55.98844543,      -55.73027141,       38.03102017,       31.78675156,       49.03127989,       11.62940976,      -3.709925933,      -3.853552872,      -3.342962301,      -3.586317542,      -2.208373311
        654,           0,          99,      -8.307161835,      -5.841948198,      -5.724768412,      -5.747287895,        -1.5013286,       362.5755528,       1.473670332,   0.0004128395236,   -0.001031242857,   1.216345828e-06,     0.00242644628,    0.006122540334,       1.473670332,   -0.001031242857,   0.0004128395236,   0.0002801437434,              -nan,      -19.70127501,      -120.3746193,      -134.3425239,       270.1834537,       410.9583295,        122.513709,       28.76656706,       7.730787261,      -27.45469769,      -56.00871919,      -64.34042881,       43.60827799,        32.0473248,       50.88583719,       12.08954976,      -3.741665044,      -3.868979994,      -3.447652638,      -3.580282172,       -2.26079823
