VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
       2002,           0,          99,      -4.546893588,      -2.842087824,      -3.256737106,       1.368837505,      0.9514553342,     -0.4436789658,                 0,                 0,                 0,       -0.27849133,      0.9514553342,     -0.4436789658,                 0,     -0.4663161263,       9.949088871,   -0.009542348159,    -0.06073478811,    -0.05475458584,    -0.01226903883
       2003,           0,          99,      -4.546897408,        -2.8420957,      -3.256746491,       1.368825657,      0.9514506637,     -0.4436776553,                 0,                 0,                 0,     -0.2784883873,      0.9514506637,     -0.4436776553,                 0,      -0.466317038,       9.949088871,   -0.009542381971,    -0.06073486819,    -0.05475421739,    -0.01226906837
       2004,           0,          99,       -4.54690124,      -2.842103631,      -3.256756004,       1.368813645,      0.9514458745,      -0.443676221,                 0,                 0,                 0,     -0.2784854233,      0.9514458745,      -0.443676221,                 0,     -0.4663178778,       9.949088871,   -0.009542398159,    -0.06073512425,    -0.05475404104,    -0.01226907428
       2005,           0,          99,      -4.546905038,      -2.842111569,       -3.25676559,        1.36880153,      0.9514409551,     -0.4436746695,                 0,                 0,                 0,     -0.2784824347,      0.9514409551,     -0.4436746695,                 0,     -0.4663186582,       9.949088871,   -0.009542397254,    -0.06073555213,    -0.05475405308,    -0.01226905723
       2006,           0,          99,      -4.546908758,      -2.842119463,      -3.256775195,       1.368789372,      0.9514358952,      -0.443673007,                 0,                 0,                 0,     -0.2784794192,      0.9514358952,      -0.443673007,                 0,     -0.4663193908,       9.949088871,   -0.009542380051,    -0.06073613922,    -0.05475425158,    -0.01226901827
       2007,           0,          99,      -4.546912358,       -2.84212727,      -3.256784767,       1.368777226,      0.9514306859,     -0.4436712397,                 0,                 0,                 0,     -0.2784763752,      0.9514306859,     -0.4436712397,                 0,     -0.4663200864,       9.949088871,   -0.009542347608,    -0.06073686445,    -0.05475463319,    -0.01226895876
       2008,           0,          99,        -4.5469158,      -2.842134948,      -3.256794258,       1.368765145,      0.9514253206,     -0.4436693737,                 0,                 0,                 0,     -0.2784733022,      0.9514253206,     -0.4436693737,                 0,     -0.4663207549,       9.949088871,   -0.009542301306,    -0.06073770106,     -0.0547551909,    -0.01226888047
       2009,           0,          99,      -4.546919049,      -2.842142462,      -3.256803624,       1.368753174,      0.9514197949,     -0.4436674154,                 0,                 0,                 0,     -0.2784702004,      0.9514197949,     -0.4436674154,                 0,     -0.4663214049,       9.949088871,   -0.009542242871,    -0.06073862048,    -0.05475591097,    -0.01226878556
       2010,           0,          99,      -4.546922077,       -2.84214978,       -3.25681283,       1.368741354,      0.9514141077,     -0.4436653711,                 0,                 0,                 0,     -0.2784670713,      0.9514141077,     -0.4436653711,                 0,     -0.4663220437,       9.949088871,   -0.009542174378,    -0.06073959585,    -0.05475677114,    -0.01226867661
       2011,           0,          99,      -4.546924862,      -2.842156877,      -3.256821843,       1.368729716,       0.951408262,     -0.4436632474,                 0,                 0,                 0,     -0.2784639175,       0.951408262,     -0.4436632474,                 0,     -0.4663226767,       9.949088871,   -0.009542098202,    -0.06074060492,    -0.05475774202,     -0.0122685565
       2012,           0,          99,       -4.54692739,      -2.842163736,      -3.256830642,       1.368718286,      0.9514022655,      -0.443661051,                 0,                 0,                 0,     -0.2784607433,      0.9514022655,      -0.443661051,                 0,     -0.4663233073,       9.949088871,   -0.009542016914,    -0.06074163023,     -0.0547587898,    -0.01226842837
       2013,           0,          99,      -4.546929649,      -2.842170344,      -3.256839209,       1.368707082,      0.9513961316,      -0.443658789,                 0,                 0,                 0,     -0.2784575547,      0.9513961316,      -0.443658789,                 0,     -0.4663239363,       9.949088871,   -0.009541933129,    -0.06074265772,    -0.05475988146,     -0.0122682954
       2014,           0,          99,      -4.546931639,      -2.842176695,      -3.256847537,       1.368696112,      0.9513898795,     -0.4436564685,                 0,                 0,                 0,     -0.2784543592,      0.9513898795,     -0.4436564685,                 0,     -0.4663245617,       9.949088871,    -0.00954184934,    -0.06074367388,    -0.05476098772,    -0.01226816069
       2015,           0,          99,       -4.54693336,      -2.842182788,      -3.256855622,        1.36868538,      0.9513835337,     -0.4436540969,                 0,                 0,                 0,     -0.2784511661,      0.9513835337,     -0.4436540969,                 0,     -0.4663251792,       9.949088871,    -0.00954176777,    -0.06074466325,    -0.05476208514,     -0.0122680271
       2016,           0,          99,      -4.546934822,       -2.84218863,      -3.256863468,       1.368674883,      0.9513771238,     -0.4436516814,                 0,                 0,                 0,      -0.278447986,      0.9513771238,     -0.4436516814,                 0,     -0.4663257821,       9.949088871,   -0.009541690287,    -0.06074560706,    -0.05476315732,    -0.01226789718
       2017,           0,          99,      -4.546936034,       -2.84219423,      -3.256871085,        1.36866461,      0.9513706838,     -0.4436492296,                 0,                 0,                 0,     -0.2784448308,      0.9513706838,     -0.4436492296,                 0,     -0.4663263617,       9.949088871,   -0.009541618392,    -0.06074648366,    -0.05476419237,    -0.01226777314
       2018,           0,          99,      -4.546937012,      -2.842199604,      -3.256878483,       1.368654548,      0.9513642514,     -0.4436467494,                 0,                 0,                 0,     -0.2784417134,      0.9513642514,     -0.4436467494,                 0,     -0.4663269076,       9.949088871,   -0.009541553272,    -0.06074727067,    -0.05476517969,     -0.0122676569
       2019,           0,          99,      -4.546937774,      -2.842204773,      -3.256885681,       1.368644676,      0.9513578675,     -0.4436442487,                 0,                 0,                 0,     -0.2784386478,      0.9513578675,     -0.4436442487,                 0,     -0.4663274082,       9.949088871,   -0.009541495914,    -0.06074794785,    -0.05476610672,    -0.01226755018
       2020,           0,          99,      -4.546938342,       -2.84220976,      -3.256892698,       1.368634972,      0.9513515753,     -0.4436417355,                 0,                 0,                 0,     -0.2784356489,      0.9513515753,     -0.4436417355,                 0,     -0.4663278508,       9.949088871,   -0.009541447227,    -0.06074849982,    -0.05476695696,    -0.01226745459
       2021,           0,          99,      -4.546938737,      -2.842214593,      -3.256899557,       1.368625406,      0.9513454185,     -0.4436392174,                 0,                 0,                 0,     -0.2784327319,      0.9513454185,     -0.4436392174,                 0,     -0.4663282219,       9.949088871,   -0.009541408133,    -0.06074891716,    -0.05476771071,     -0.0122673717
       2022,           0,          99,      -4.546938987,      -2.842219305,      -3.256906285,       1.368615947,      0.9513394403,     -0.4436367016,                 0,                 0,                 0,     -0.2784299119,      0.9513394403,     -0.4436367016,                 0,     -0.4663285078,       9.949088871,   -0.009541379616,    -0.06074919583,    -0.05476834675,    -0.01226730307
       2023,           0,          99,       -4.54693912,       -2.84222393,      -3.256912913,       1.368606559,      0.9513336812,     -0.4436341936,                 0,                 0,                 0,     -0.2784272033,      0.9513336812,     -0.4436341936,                 0,     -0.4663286945,       9.949088871,   -0.009541362699,    -0.06074933497,    -0.05476884539,    -0.01226725017
       2024,           0,          99,      -4.546939168,      -2.842228506,      -3.256919474,       1.368597201,      0.9513281781,     -0.4436316979,                 0,                 0,                 0,     -0.2784246194,      0.9513281781,     -0.4436316979,                 0,     -0.4663287687,       9.949088871,   -0.009541358375,    -0.06074933409,    -0.05476919126,    -0.01226721436
       2025,           0,          99,      -4.546939167,      -2.842233073,      -3.256926005,       1.368587831,      0.9513229636,     -0.4436292171,                 0,                 0,                 0,     -0.2784221721,      0.9513229636,     -0.4436292171,                 0,     -0.4663287171,       9.949088871,   -0.009541367517,    -0.06074919072,    -0.05476937485,    -0.01226719674
       2026,           0,          99,      -4.546939152,      -2.842237673,      -3.256932546,       1.368578401,      0.9513180657,     -0.4436267526,                 0,                 0,                 0,     -0.2784198718,      0.9513180657,     -0.4436267526,                 0,     -0.4663285274,       9.949088871,   -0.009541390788,    -0.06074889971,    -0.05476939218,    -0.01226719811
       2027,           0,          99,      -4.546939163,      -2.842242351,      -3.256939142,       1.368568863,      0.9513135074,     -0.4436243041,                 0,                 0,                 0,     -0.2784177275,      0.9513135074,     -0.4436243041,                 0,     -0.4663281879,       9.942959043,   -0.009541428586,      -0.060748454,    -0.05476924281,    -0.01226721891
       2028,           0,          99,      -4.546939241,       -2.84224715,      -3.256945835,       1.368559168,      0.9513093072,     -0.4436218699,                 0,                 0,                 0,     -0.2784157463,      0.9513093072,     -0.4436218699,                 0,      -0.466327688,       9.942959043,   -0.009541481024,    -0.06074784774,    -0.05476892713,    -0.01226725925
       2029,           0,          99,      -4.546939428,      -2.842252113,      -3.256952673,       1.368549265,      0.9513054789,      -0.443619447,                 0,                 0,                 0,     -0.2784139339,      0.9513054789,      -0.443619447,                 0,     -0.4663270178,       9.942959043,   -0.009541547941,    -0.06074707911,    -0.05476844403,    -0.01226731887
       2030,           0,          99,      -4.546939764,      -2.842257284,      -3.256959701,       1.368539104,      0.9513020318,     -0.4436170315,                 0,                 0,                 0,     -0.2784122941,      0.9513020318,     -0.4436170315,                 0,     -0.4663261685,       9.942959043,   -0.009541628942,    -0.06074615288,    -0.05476779005,    -0.01226739724
       2031,           0,          99,      -4.546940289,      -2.842262704,      -3.256966964,       1.368528637,      0.9512989716,     -0.4436146184,                 0,                 0,                 0,     -0.2784108291,      0.9512989716,     -0.4436146184,                 0,     -0.4663251319,       9.930176459,   -0.009541723414,    -0.06074508122,    -0.05476695709,    -0.01226749357
       2032,           0,          99,      -4.546941041,      -2.842268411,      -3.256974507,       1.368517817,      0.9512963006,      -0.443612202,                 0,                 0,                 0,     -0.2784095397,      0.9512963006,      -0.443612202,                 0,     -0.4663239012,       9.930176459,   -0.009541830555,    -0.06074388246,    -0.05476594717,    -0.01226760683
       2033,           0,          99,      -4.546942055,      -2.842274442,      -3.256982369,       1.368506603,      0.9512940186,     -0.4436097765,                 0,                 0,                 0,     -0.2784084254,      0.9512940186,     -0.4436097765,                 0,     -0.4663224701,       9.930176459,    -0.00954194935,    -0.06074257858,    -0.05476476087,    -0.01226773572
       2034,           0,          99,      -4.546943363,      -2.842280828,      -3.256990588,       1.368494955,      0.9512921235,     -0.4436073359,                 0,                 0,                 0,     -0.2784074845,      0.9512921235,     -0.4436073359,                 0,     -0.4663208335,       9.930176459,   -0.009542078559,    -0.06074119145,    -0.05476340634,    -0.01226787868
       2035,           0,          99,      -4.546944993,      -2.842287598,      -3.256999196,       1.368482839,      0.9512906114,     -0.4436048743,                 0,                 0,                 0,     -0.2784067146,      0.9512906114,     -0.4436048743,                 0,     -0.4663189871,       9.930176459,   -0.009542216713,    -0.06073973997,    -0.05476190107,    -0.01226803387
       2036,           0,          99,      -4.546946967,      -2.842294777,      -3.257008222,       1.368470227,      0.9512894771,     -0.4436023862,                 0,                 0,                 0,     -0.2784061124,      0.9512894771,     -0.4436023862,                 0,     -0.4663169276,       9.930176459,    -0.00954236212,    -0.06073823878,    -0.05476027028,    -0.01226819921
       2037,           0,          99,      -4.546949307,      -2.842302382,      -3.257017689,       1.368457096,      0.9512887139,     -0.4435998665,                 0,                 0,                 0,     -0.2784056737,      0.9512887139,     -0.4435998665,                 0,      -0.466314653,       9.930176459,   -0.009542512915,    -0.06073669893,    -0.05475854316,    -0.01226837239
       2038,           0,          99,      -4.546952024,       -2.84231043,      -3.257027614,       1.368443427,      0.9512883134,     -0.4435973104,                 0,                 0,                 0,     -0.2784053938,      0.9512883134,     -0.4435973104,                 0,     -0.4663121623,       9.930176459,    -0.00954266713,    -0.06073513016,    -0.05475674824,    -0.01226855099
       2039,           0,          99,       -4.54695513,      -2.842318929,       -3.25703801,       1.368429209,      0.9512882649,     -0.4435947136,                 0,                 0,                 0,      -0.278405267,      0.9512882649,     -0.4435947136,                 0,     -0.4663094563,       9.930176459,   -0.009542822779,    -0.06073354375,    -0.05475490957,    -0.01226873255
       2040,           0,          99,      -4.546958628,      -2.842327884,      -3.257048884,       1.368414437,      0.9512885554,      -0.443592072,                 0,                 0,                 0,     -0.2784052869,      0.9512885554,      -0.443592072,                 0,      -0.466306537,       9.930176459,   -0.009542977937,     -0.0607319548,    -0.05475304525,    -0.01226891462
       2041,           0,          99,      -4.546962519,      -2.842337293,      -3.257060236,        1.36839911,      0.9512891687,     -0.4435893817,                 0,                 0,                 0,     -0.2784054461,      0.9512891687,     -0.4435893817,                 0,     -0.4663034083,       9.930176459,   -0.009543130789,    -0.06073038291,     -0.0547511684,    -0.01226909486
       2042,           0,          99,      -4.546966798,      -2.842347151,      -3.257072062,       1.368383235,      0.9512900854,      -0.443586639,                 0,                 0,                 0,     -0.2784057363,      0.9512900854,      -0.443586639,                 0,     -0.4663000758,       9.930176459,   -0.009543279645,    -0.06072885101,    -0.05474929008,    -0.01226927101
       2043,           0,          99,      -4.546971455,      -2.842357446,      -3.257084354,       1.368366824,      0.9512912821,     -0.4435838399,                 0,                 0,                 0,     -0.2784061481,      0.9512912821,     -0.4435838399,                 0,     -0.4662965469,       9.930176459,   -0.009543422918,    -0.06072738264,    -0.05474742236,     -0.0122694409
       2044,           0,          99,      -4.546976478,      -2.842368164,      -3.257097096,       1.368349894,      0.9512927319,     -0.4435809806,                 0,                 0,                 0,     -0.2784066711,      0.9512927319,     -0.4435809806,                 0,     -0.4662928306,       9.930176459,   -0.009543559094,    -0.06072599907,    -0.05474558154,     -0.0122696024
       2045,           0,          99,      -4.546981848,      -2.842379283,      -3.257110269,        1.36833247,       0.951294404,      -0.443578057,                 0,                 0,                 0,      -0.278407294,       0.951294404,      -0.443578057,                 0,     -0.4662889376,       9.930176459,   -0.009543686699,    -0.06072471678,    -0.05474378837,    -0.01226975344
       2046,           0,          99,      -4.546987545,      -2.842390779,      -3.257123848,       1.368314579,      0.9512962641,     -0.4435750647,                 0,                 0,                 0,     -0.2784080047,      0.9512962641,     -0.4435750647,                 0,     -0.4662848804,       9.942959043,   -0.009543804294,    -0.06072354648,    -0.05474206678,    -0.01226989195
       2047,           0,          99,      -4.546993543,      -2.842402621,      -3.257137807,       1.368296256,      0.9512982753,     -0.4435719998,                 0,                 0,                 0,     -0.2784087899,      0.9512982753,     -0.4435719998,                 0,     -0.4662806727,       9.942959043,   -0.009543910501,    -0.06072249414,    -0.05474044102,    -0.01227001599
       2048,           0,          99,      -4.546999814,      -2.842414777,      -3.257152111,       1.368277537,      0.9513003981,     -0.4435688581,                 0,                 0,                 0,     -0.2784096362,      0.9513003981,     -0.4435688581,                 0,     -0.4662763298,       9.942959043,   -0.009544004063,    -0.06072156329,    -0.05473893231,    -0.01227012374
       2049,           0,          99,      -4.547006328,      -2.842427209,      -3.257166726,       1.368258467,      0.9513025921,     -0.4435656363,                 0,                 0,                 0,     -0.2784105296,      0.9513025921,     -0.4435656363,                 0,     -0.4662718677,       9.942959043,   -0.009544083905,    -0.06072075765,    -0.05473755627,    -0.01227021364
       2050,           0,          99,      -4.547013051,      -2.842439878,      -3.257181612,        1.36823909,      0.9513048171,     -0.4435623318,                 0,                 0,                 0,     -0.2784114562,      0.9513048171,     -0.4435623318,                 0,     -0.4662673034,       9.942959043,   -0.009544149198,    -0.06072008306,    -0.05473632203,    -0.01227028443
       2051,           0,          99,      -4.547019947,      -2.842452742,      -3.257196728,       1.368219455,      0.9513070337,     -0.4435589429,                 0,                 0,                 0,     -0.2784124022,      0.9513070337,     -0.4435589429,                 0,     -0.4662626546,       9.942959043,   -0.009544199388,    -0.06071954769,    -0.05473523335,    -0.01227033519
       2052,           0,          99,       -4.54702698,      -2.842465757,      -3.257212031,       1.368199613,      0.9513092051,     -0.4435554693,                 0,                 0,                 0,     -0.2784133548,      0.9513092051,     -0.4435554693,                 0,      -0.466257939,       9.942959043,   -0.009544234186,    -0.06071916089,    -0.05473429104,    -0.01227036537
       2053,           0,          99,      -4.547034112,      -2.842478877,      -3.257227475,       1.368179618,      0.9513112981,     -0.4435519122,                 0,                 0,                 0,      -0.278414302,      0.9513112981,     -0.4435519122,                 0,      -0.466253174,       9.942959043,   -0.009544253531,    -0.06071893051,    -0.05473349599,    -0.01227037471
       2054,           0,          99,      -4.547041303,      -2.842492056,      -3.257243014,       1.368159522,      0.9513132836,     -0.4435482739,                 0,                 0,                 0,      -0.278415233,      0.9513132836,     -0.4435482739,                 0,     -0.4662483764,       9.942959043,   -0.009544257528,    -0.06071885832,    -0.05473284908,    -0.01227036322
       2055,           0,          99,      -4.547048516,      -2.842505249,      -3.257258601,       1.368139381,      0.9513151378,     -0.4435445582,                 0,                 0,                 0,     -0.2784161389,      0.9513151378,     -0.4435445582,                 0,     -0.4662435618,       9.942959043,   -0.009544246406,    -0.06071894062,     -0.0547323525,    -0.01227033113
       2056,           0,          99,      -4.547055711,      -2.842518411,       -3.25727419,       1.368119247,       0.951316842,     -0.4435407696,                 0,                 0,                 0,     -0.2784170122,       0.951316842,     -0.4435407696,                 0,      -0.466238744,       9.942959043,   -0.009544220504,    -0.06071917043,    -0.05473201791,    -0.01227027889
       2057,           0,          99,      -4.547062851,      -2.842531498,      -3.257289734,       1.368099173,      0.9513183833,     -0.4435369133,                 0,                 0,                 0,     -0.2784178475,      0.9513183833,     -0.4435369133,                 0,      -0.466233935,       9.942959043,   -0.009544180252,    -0.06071953386,    -0.05473185405,    -0.01227020713
       2058,           0,          99,        -4.5470699,      -2.842544469,      -3.257305188,       1.368079209,      0.9513197538,     -0.4435329948,                 0,                 0,                 0,      -0.278418641,      0.9513197538,     -0.4435329948,                 0,     -0.4662291444,       9.942959043,   -0.009544126219,    -0.06072001508,    -0.05473186625,    -0.01227011667
       2059,           0,          99,      -4.547076822,      -2.842557284,      -3.257320509,       1.368059404,      0.9513209504,     -0.4435290202,                 0,                 0,                 0,     -0.2784193909,      0.9513209504,     -0.4435290202,                 0,     -0.4662243799,       9.942959043,   -0.009544059145,    -0.06072059844,    -0.05473205232,    -0.01227000862
       2060,           0,          99,      -4.547083586,      -2.842569908,      -3.257335656,       1.368039803,      0.9513219745,     -0.4435249958,                 0,                 0,                 0,      -0.278420097,      0.9513219745,     -0.4435249958,                 0,     -0.4662196477,       9.942959043,   -0.009543979981,    -0.06072127047,    -0.05473240157,     -0.0122698843
       2061,           0,          99,      -4.547090161,      -2.842582307,      -3.257350591,       1.368020447,      0.9513228307,     -0.4435209286,                 0,                 0,                 0,     -0.2784207604,      0.9513228307,     -0.4435209286,                 0,     -0.4662149528,       9.942959043,   -0.009543889885,    -0.06072202064,    -0.05473289661,     -0.0122697453
       2062,           0,          99,       -4.54709652,      -2.842594453,      -3.257365279,       1.368001374,      0.9513235265,     -0.4435168263,                 0,                 0,                 0,     -0.2784213836,      0.9513235265,     -0.4435168263,                 0,     -0.4662102997,       9.942959043,   -0.009543790202,    -0.06072284043,    -0.05473351685,    -0.01226959337
       2063,           0,          99,      -4.547102641,       -2.84260632,      -3.257379688,       1.367982618,      0.9513240713,     -0.4435126973,                 0,                 0,                 0,     -0.2784219699,      0.9513240713,     -0.4435126973,                 0,     -0.4662056924,       9.942959043,   -0.009543682397,    -0.06072372144,    -0.05473424226,    -0.01226943043
       2064,           0,          99,      -4.547108503,      -2.842617887,      -3.257393793,       1.367964206,      0.9513244762,     -0.4435085504,                 0,                 0,                 0,     -0.2784225237,      0.9513244762,     -0.4435085504,                 0,     -0.4662011349,       9.942959043,   -0.009543567993,     -0.0607246531,    -0.05473505606,     -0.0122692584
       2065,           0,          99,       -4.54711409,      -2.842629137,      -3.257407569,       1.367946163,       0.951324753,     -0.4435043945,                 0,                 0,                 0,     -0.2784230498,       0.951324753,     -0.4435043945,                 0,     -0.4661966307,       9.942959043,   -0.009543448502,    -0.06072562127,    -0.05473594553,    -0.01226907923
       2066,           0,          99,      -4.547119391,      -2.842640056,         -3.257421,       1.367928508,      0.9513249142,     -0.4435002379,                 0,                 0,                 0,     -0.2784235534,      0.9513249142,     -0.4435002379,                 0,     -0.4661921824,       9.942959043,   -0.009543325396,    -0.06072660808,    -0.05473690079,    -0.01226889479
       2067,           0,          99,      -4.547124398,      -2.842650637,      -3.257434072,       1.367911253,      0.9513249732,     -0.4434960883,                 0,                 0,                 0,     -0.2784240404,      0.9513249732,     -0.4434960883,                 0,     -0.4661877915,       9.942959043,     -0.0095432001,    -0.06072759333,    -0.05473791226,    -0.01226870694
       2068,           0,          99,      -4.547129106,      -2.842660875,      -3.257446777,       1.367894408,      0.9513249438,     -0.4434919518,                 0,                 0,                 0,     -0.2784245167,      0.9513249438,     -0.4434919518,                 0,     -0.4661834578,       9.942959043,   -0.009543074023,    -0.06072855683,    -0.05473896793,    -0.01226851752
       2069,           0,          99,      -4.547133517,      -2.842670769,       -3.25745911,       1.367877977,      0.9513248411,     -0.4434878338,                 0,                 0,                 0,      -0.278424989,      0.9513248411,     -0.4434878338,                 0,     -0.4661791794,       9.942959043,   -0.009542948594,    -0.06072948085,    -0.05474005149,    -0.01226832843
       2070,           0,          99,      -4.547137635,      -2.842680324,      -3.257471074,       1.367861957,      0.9513246813,     -0.4434837383,                 0,                 0,                 0,      -0.278425464,      0.9513246813,     -0.4434837383,                 0,     -0.4661749527,       9.942959043,     -0.0095428253,    -0.06073035158,    -0.05474114212,    -0.01226814165
       2071,           0,          99,      -4.547141468,      -2.842689548,      -3.257482674,       1.367846342,      0.9513244825,     -0.4434796688,                 0,                 0,                 0,     -0.2784259489,      0.9513244825,     -0.4434796688,                 0,     -0.4661707724,       9.942959043,   -0.009542705684,     -0.0607311592,    -0.05474221595,    -0.01226795922
       2072,           0,          99,      -4.547145028,      -2.842698454,       -3.25749392,        1.36783112,      0.9513242649,     -0.4434756285,                 0,                 0,                 0,     -0.2784264516,      0.9513242649,     -0.4434756285,                 0,      -0.466166632,       9.942959043,   -0.009542591324,    -0.06073189648,     -0.0547432487,    -0.01226778329
       2073,           0,          99,      -4.547148332,      -2.842707058,      -3.257504827,       1.367816273,      0.9513240509,     -0.4434716204,                 0,                 0,                 0,     -0.2784269801,      0.9513240509,     -0.4434716204,                 0,     -0.4661625237,       9.942959043,   -0.009542483774,     -0.0607325566,    -0.05474421833,    -0.01226761595
       2074,           0,          99,        -4.5471514,      -2.842715383,      -3.257515416,        1.36780178,      0.9513238654,     -0.4434676476,                 0,                 0,                 0,     -0.2784275434,      0.9513238654,     -0.4434676476,                 0,     -0.4661584385,       9.942959043,    -0.00954238449,    -0.06073313079,    -0.05474510678,    -0.01226745921
       2075,           0,          99,      -4.547154255,      -2.842723453,      -3.257525709,       1.367787614,      0.9513237356,     -0.4434637132,                 0,                 0,                 0,     -0.2784281505,      0.9513237356,     -0.4434637132,                 0,     -0.4661543664,       9.942959043,   -0.009542294765,    -0.06073360745,     -0.0547459017,    -0.01226731491
       2076,           0,          99,      -4.547156922,      -2.842731298,      -3.257535734,       1.367773742,      0.9513236907,     -0.4434598205,                 0,                 0,                 0,     -0.2784288109,      0.9513236907,     -0.4434598205,                 0,     -0.4661502965,       9.930176459,   -0.009542215673,    -0.06073397271,    -0.05474659385,     -0.0122671846
       2077,           0,          99,      -4.547159433,       -2.84273895,      -3.257545522,        1.36776013,       0.951323761,     -0.4434559724,                 0,                 0,                 0,     -0.2784295344,       0.951323761,     -0.4434559724,                 0,     -0.4661462171,       9.930176459,   -0.009542148051,     -0.0607342124,    -0.05474717635,    -0.01226706957
       2078,           0,          99,      -4.547161818,      -2.842746444,      -3.257555108,       1.367746738,      0.9513239774,      -0.443452172,                 0,                 0,                 0,     -0.2784303308,      0.9513239774,      -0.443452172,                 0,     -0.4661421162,       9.930176459,   -0.009542092489,    -0.06073431501,    -0.05474764134,    -0.01226697075
       2079,           0,          99,      -4.547164111,      -2.842753818,      -3.257564527,       1.367733526,      0.9513243704,     -0.4434484219,                 0,                 0,                 0,     -0.2784312095,      0.9513243704,     -0.4434484219,                 0,     -0.4661379817,       9.930176459,   -0.009542049348,    -0.06073427444,    -0.05474797902,    -0.01226688878
       2080,           0,          99,      -4.547166346,      -2.842761108,      -3.257573818,       1.367720451,      0.9513249688,     -0.4434447244,                 0,                 0,                 0,     -0.2784321794,      0.9513249688,     -0.4434447244,                 0,     -0.4661338017,       9.930176459,   -0.009542018763,    -0.06073409154,    -0.05474817795,    -0.01226682396
       2081,           0,          99,      -4.547168557,      -2.842768353,       -3.25758302,        1.36770747,      0.9513257988,     -0.4434410809,                 0,                 0,                 0,     -0.2784332488,      0.9513257988,     -0.4434410809,                 0,     -0.4661295652,       9.930176459,   -0.009542000649,    -0.06073377397,    -0.05474822699,    -0.01226677626
       2082,           0,          99,      -4.547170778,       -2.84277559,       -3.25759217,       1.367694541,      0.9513268832,     -0.4434374925,                 0,                 0,                 0,     -0.2784344246,      0.9513268832,     -0.4434374925,                 0,     -0.4661252618,       9.930176459,   -0.009541994683,    -0.06073333435,    -0.05474811816,    -0.01226674534
       2083,           0,          99,      -4.547173042,      -2.842782854,      -3.257601306,       1.367681621,        0.95132824,     -0.4434339587,                 0,                 0,                 0,     -0.2784357125,        0.95132824,     -0.4434339587,                 0,     -0.4661208824,       9.930176459,   -0.009542000292,    -0.06073278743,    -0.05474784918,    -0.01226673051
       2084,           0,          99,       -4.54717538,      -2.842790179,      -3.257610464,       1.367668672,      0.9513298823,     -0.4434304783,                 0,                 0,                 0,     -0.2784371168,      0.9513298823,     -0.4434304783,                 0,     -0.4661164192,       9.930176459,   -0.009542016647,    -0.06073214729,    -0.05474742454,    -0.01226673077
       2085,           0,          99,      -4.547177818,      -2.842797596,      -3.257619677,       1.367655658,      0.9513318179,     -0.4434270484,                 0,                 0,                 0,     -0.2784386398,      0.9513318179,     -0.4434270484,                 0,     -0.4661118656,       9.930176459,   -0.009542042691,     -0.0607314254,    -0.05474685504,    -0.01226674484
       2086,           0,          99,      -4.547180384,      -2.842805134,      -3.257628975,       1.367642546,      0.9513340486,     -0.4434236653,                 0,                 0,                 0,     -0.2784402823,      0.9513340486,     -0.4434236653,                 0,     -0.4661072165,       9.930176459,   -0.009542077186,    -0.06073063032,    -0.05474615542,    -0.01226677119
       2087,           0,          99,      -4.547183099,      -2.842812816,      -3.257638384,       1.367629306,      0.9513365713,     -0.4434203241,                 0,                 0,                 0,     -0.2784420431,      0.9513365713,     -0.4434203241,                 0,     -0.4661024683,       9.930176459,   -0.009542118801,    -0.06072976882,    -0.05474534135,     -0.0122668082
       2088,           0,          99,      -4.547185984,      -2.842820665,       -3.25764793,       1.367615912,      0.9513393777,     -0.4434170191,                 0,                 0,                 0,     -0.2784439196,      0.9513393777,     -0.4434170191,                 0,     -0.4660976193,       9.930176459,   -0.009542166201,     -0.0607288479,    -0.05474442665,    -0.01226685417
       2089,           0,          99,      -4.547189053,        -2.8428287,      -3.257657632,       1.367602343,      0.9513424557,     -0.4434137443,                 0,                 0,                 0,     -0.2784459074,      0.9513424557,     -0.4434137443,                 0,      -0.466092669,       9.930176459,   -0.009542218132,     -0.0607278769,    -0.05474342171,    -0.01226690749
       2090,           0,          99,      -4.547192322,      -2.842836934,      -3.257667508,        1.36758858,      0.9513457892,     -0.4434104933,                 0,                 0,                 0,     -0.2784480008,      0.9513457892,     -0.4434104933,                 0,     -0.4660876186,       9.930176459,    -0.00954227346,    -0.06072686857,    -0.05474233374,     -0.0122669666
       2091,           0,          99,      -4.547195802,       -2.84284538,      -3.257677573,       1.367574609,      0.9513493601,     -0.4434072598,                 0,                 0,                 0,      -0.278450193,      0.9513493601,     -0.4434072598,                 0,     -0.4660824702,       9.930176459,   -0.009542331176,    -0.06072583905,    -0.05474116844,    -0.01226703005
